Latitude,Longitude,Date,Time,Frp
8.1645,0.4408,2010-01-16,1323,322.4
8.7674,8.5419,2010-01-16,1323,322.6
8.8419,0.6037,2010-01-16,1323,333
8.6165,0.4514,2010-01-16,1323,335.2
9.4235,-0.7344,2010-01-16,1324,334.5
10.6532,-4.4982,2010-01-16,1324,326.5
11.077,-3.6067,2010-01-16,1324,330.4
10.3377,2.7447,2010-01-16,1324,332.3
9.9655,-13.3339,2010-01-16,1502,327.3
10.2412,-1.2732,2010-01-16,2246,300.5
6.4819,34.6239,2010-01-17,0746,332.2
8.206,19.7024,2010-01-17,0924,323.2
9.5828,16.2425,2010-01-17,0924,323.6
6.7329,35.6215,2010-01-17,1048,334
13.6273,-10.3642,2010-01-17,1102,323.4
11.8986,-8.3114,2010-01-17,1102,324.4
10.4737,-4.89,2010-01-17,1102,324
9.9702,-6.1289,2010-01-17,1102,324.2
9.9795,-10.678,2010-01-17,1103,320.8
9.441,-10.5627,2010-01-17,1103,316.1
8.2582,-7.514,2010-01-17,1103,321.5
4.4219,18.1139,2010-01-17,1226,318.7
7.7913,17.5358,2010-01-17,1227,363
8.3543,17.8826,2010-01-17,1227,345.3
6.2071,23.2446,2010-01-17,1227,332.6
6.3088,19.6403,2010-01-17,1227,316
7.1994,21.3763,2010-01-17,1227,323
8.4707,16.2252,2010-01-17,1228,326.3
9.325,16.7991,2010-01-17,1228,327.7
9.7256,12.2985,2010-01-17,1228,335.2
8.8718,-5.4145,2010-01-17,1406,333.4
8.4776,-7.8598,2010-01-17,1406,331.9
7.7913,-7.9668,2010-01-17,1406,323.7
8.0564,-8.4976,2010-01-17,1406,322.1
8.3736,-7.1631,2010-01-17,1406,325.2
9.2134,-5.2952,2010-01-17,1406,336.5
10.0374,-11.0801,2010-01-17,1407,336.1
10.8693,-7.998,2010-01-17,1407,328.3
11.0264,-11.6612,2010-01-17,1407,334
12.1027,-9.5501,2010-01-17,1407,325
9.2392,-7.4832,2010-01-17,1407,332.9
9.9908,-5.0384,2010-01-17,1407,332.3
9.8399,-7.9917,2010-01-17,1407,330.8
9.7808,-9.8756,2010-01-17,1407,331.9
9.9103,-10.6283,2010-01-17,1407,323.6
13.2106,-15.6433,2010-01-17,1408,342.5
12.9776,-10.1912,2010-01-17,1408,326.5
8.1686,33.7005,2010-01-17,2011,312
9.3791,11.5511,2010-01-17,2150,306.3
8.6326,-8.7004,2010-01-17,2329,304.5
11.7226,35.12,2010-01-18,0827,325.5
6.9205,34.6476,2010-01-18,0829,338.9
4.0122,32.779,2010-01-18,0829,356
2.6377,32.665,2010-01-18,0830,318
8.2069,13.7262,2010-01-18,1007,323.1
10.083,6.4256,2010-01-18,1007,323.2
9.6081,4.2055,2010-01-18,1007,318.9
8.0975,10.6473,2010-01-18,1007,316.1
7.7584,8.9176,2010-01-18,1007,316.9
6.4043,12.3722,2010-01-18,1007,316.6
5.9364,7.6001,2010-01-18,1008,316.9
2.7718,31.9758,2010-01-18,1130,328.9
0.9856,29.9204,2010-01-18,1130,317.9
4.4726,33.4619,2010-01-18,1131,341.3
6.2752,30.2795,2010-01-18,1131,341
8.6434,36.4026,2010-01-18,1132,324.2
9.6608,36.1075,2010-01-18,1132,322.4
11.2756,30.6894,2010-01-18,1133,333.8
12.2001,-10.7653,2010-01-18,1145,321.4
9.2856,-9.6724,2010-01-18,1145,317
6.0516,7.5638,2010-01-18,1310,327.9
6.7354,13.0825,2010-01-18,1310,334.3
6.532,7.0525,2010-01-18,1310,328.7
7.1694,8.0612,2010-01-18,1310,324
7.4068,7.4672,2010-01-18,1310,319.8
8.359,4.189,2010-01-18,1311,325.8
8.2511,6.1278,2010-01-18,1311,328.3
7.8917,6.4535,2010-01-18,1311,330.9
8.3938,5.0038,2010-01-18,1311,327.4
9.7865,4.189,2010-01-18,1311,332.5
7.6886,6.5797,2010-01-18,1311,327.9
8.0808,0.2443,2010-01-18,1311,323.6
8.5048,1.4776,2010-01-18,1311,325.5
9.4777,6.4179,2010-01-18,1311,326.7
10.0467,8.5108,2010-01-18,1311,324.3
10.4606,6.0074,2010-01-18,1311,324
10.7982,5.2074,2010-01-18,1311,346.9
11.153,3.0185,2010-01-18,1312,322.7
9.517,-11.0278,2010-01-18,1450,326.7
13.2687,-13.5956,2010-01-18,1451,322.3
10.9058,20.7351,2010-01-18,2055,301.8
3.3609,31.6781,2010-01-18,2350,301
8.8857,23.3117,2010-01-19,0911,335.2
8.2068,20.0411,2010-01-19,0912,328.3
7.8332,16.5526,2010-01-19,0912,317.3
6.3096,19.1568,2010-01-19,0912,302.7
4.3207,20.0888,2010-01-19,0913,309.2
9.5573,-0.5404,2010-01-19,1050,334.4
8.968,-1.8115,2010-01-19,1050,324.5
12.1647,-9.2513,2010-01-19,1050,341.4
10.6446,-7.1,2010-01-19,1050,320.4
7.7949,-0.468,2010-01-19,1050,319.4
8.2676,-7.4754,2010-01-19,1051,345.9
2.331,19.3907,2010-01-19,1214,311.9
4.3565,18.9429,2010-01-19,1214,321.2
4.8038,17.7219,2010-01-19,1214,338
4.8692,14.3146,2010-01-19,1214,336.6
7.337,24.1184,2010-01-19,1215,326.9
8.0073,20.5339,2010-01-19,1215,335.1
7.7531,24.3214,2010-01-19,1215,331.5
7.9009,16.6732,2010-01-19,1215,320.3
6.238,20.9037,2010-01-19,1215,414.3
5.7782,14.7004,2010-01-19,1215,321
7.5632,19.4135,2010-01-19,1215,323.5
8.6304,16.013,2010-01-19,1215,324.2
10.0534,16.9761,2010-01-19,1216,321.4
6.8344,-0.8629,2010-01-19,1353,343.4
7.8096,1.4302,2010-01-19,1354,327.6
7.8015,-1.6853,2010-01-19,1354,320.7
7.7693,-4.832,2010-01-19,1354,330
7.9512,-6.004,2010-01-19,1354,329.6
7.9713,-8.5051,2010-01-19,1354,326.9
8.9736,-4.9082,2010-01-19,1354,328.9
8.6435,-8.9402,2010-01-19,1354,321
9.2133,-7.809,2010-01-19,1354,321.2
9.3946,-9.1018,2010-01-19,1354,337.5
10.3257,-8.0864,2010-01-19,1355,324.9
9.5531,-10.7372,2010-01-19,1355,330.9
11.0912,-6.4459,2010-01-19,1355,334.3
11.6647,-14.1482,2010-01-19,1355,322.7
8.4892,33.2674,2010-01-19,1959,313.9
9.3956,10.9309,2010-01-19,2138,329.5
9.0643,12.4407,2010-01-20,0032,304.7
8.4892,33.2356,2010-01-20,0816,332
4.7735,30.2393,2010-01-20,0817,318.9
9.4046,11.1389,2010-01-20,0954,326.3
8.8403,15.921,2010-01-20,0954,326.7
8.2255,13.7324,2010-01-20,0955,321.6
8.5112,7.2931,2010-01-20,0955,317.2
7.4441,10.1941,2010-01-20,0955,325.6
7.9931,0.039,2010-01-20,0955,315.1
6.1028,7.4738,2010-01-20,0955,314.2
2.6099,30.1311,2010-01-20,1118,313.4
4.0712,30.937,2010-01-20,1118,328.4
4.5517,30.05,2010-01-20,1119,321.6
5.642,30.6372,2010-01-20,1119,346.4
7.1401,30.9303,2010-01-20,1119,344.2
8.3428,31.5111,2010-01-20,1120,335.3
8.7297,22.4027,2010-01-20,1120,328
12.7317,-13.0686,2010-01-20,1132,325.4
12.197,-13.2536,2010-01-20,1133,318.3
8.6489,-5.3732,2010-01-20,1133,333.8
4.3267,16.9652,2010-01-20,1257,312.6
4.8543,14.1345,2010-01-20,1257,321
5.7838,17.4302,2010-01-20,1257,320.6
6.5518,8.7296,2010-01-20,1258,322.8
6.639,16.5446,2010-01-20,1258,315.5
7.6025,15.0544,2010-01-20,1258,318.8
6.6256,5.761,2010-01-20,1258,342.5
7.1415,7.2659,2010-01-20,1258,335.8
8.3289,10.9168,2010-01-20,1258,334
8.2184,8.6687,2010-01-20,1258,327.1
8.287,7.547,2010-01-20,1258,324.2
8.6231,9.4434,2010-01-20,1258,326.1
8.8535,7.5138,2010-01-20,1259,322
9.2991,8.5009,2010-01-20,1259,328.4
9.3956,5.2715,2010-01-20,1259,327.2
9.9718,4.6308,2010-01-20,1259,332.4
10.746,5.1267,2010-01-20,1259,353.7
8.0407,3.2805,2010-01-20,1259,323.9
8.6998,-6.3636,2010-01-20,1437,321.2
9.337,-10.8763,2010-01-20,1437,317.2
10.3847,-8.5682,2010-01-20,1438,324.5
12.7024,-14.1636,2010-01-20,1438,327
5.0109,32.7471,2010-01-20,2041,308.3
9.0603,21.0728,2010-01-20,2043,307.2
7.9343,27.2044,2010-01-20,2337,300.9
10.7032,22.3121,2010-01-21,0859,338.2
8.1761,21.2549,2010-01-21,0859,317.1
7.5953,21.3902,2010-01-21,0859,330.4
8.3003,26.509,2010-01-21,0859,319.2
7.6176,19.6504,2010-01-21,0900,332.9
6.5675,24.573,2010-01-21,0900,328.5
5.7976,17.4325,2010-01-21,0900,314
6.7863,23.6029,2010-01-21,0900,316.2
4.2626,32.2844,2010-01-21,0900,318.7
12.3361,-6.2984,2010-01-21,1037,328.5
10.1171,0.0556,2010-01-21,1038,354.7
8.9189,0.6057,2010-01-21,1038,325.8
8.933,-5.677,2010-01-21,1038,322
7.0243,0.2702,2010-01-21,1038,334.7
3.0482,28.6228,2010-01-21,1201,313.8
4.0956,29.0853,2010-01-21,1201,316.6
5.9934,24.4638,2010-01-21,1202,325.7
5.7177,19.9471,2010-01-21,1202,343.1
6.729,20.6849,2010-01-21,1202,351.1
7.2427,22.7565,2010-01-21,1202,331.3
4.2718,19.5049,2010-01-21,1202,332.9
4.9659,21.7757,2010-01-21,1202,332.6
4.6203,19.7837,2010-01-21,1202,326
6.8928,24.1191,2010-01-21,1202,325.5
4.2415,25.6688,2010-01-21,1202,322
9.1346,19.7434,2010-01-21,1203,332.4
10.1114,17.3158,2010-01-21,1203,324.9
7.5264,21.9752,2010-01-21,1203,320
7.1687,17.1294,2010-01-21,1203,320.7
8.147,21.3009,2010-01-21,1203,334.1
8.0815,18.8138,2010-01-21,1203,328.3
7.9209,15.3081,2010-01-21,1203,321.1
5.559,-4.6502,2010-01-21,1341,321.6
7.1415,-1.1864,2010-01-21,1341,323.6
7.68,-0.501,2010-01-21,1341,402.1
8.9758,-4.6559,2010-01-21,1342,333
10.0916,-0.4135,2010-01-21,1342,337.4
9.2353,-7.7074,2010-01-21,1342,350.1
8.6729,3.8466,2010-01-21,1342,322.2
9.4466,-10.0134,2010-01-21,1342,335.9
9.924,-8.0018,2010-01-21,1342,345.4
9.0913,-1.0644,2010-01-21,1342,337.3
8.8504,-4.5209,2010-01-21,1342,328.9
10.6661,-7.1086,2010-01-21,1342,329.6
11.8779,-5.1579,2010-01-21,1343,359.8
4.5079,18.8358,2010-01-21,2124,303.9
9.9501,-0.8405,2010-01-21,2304,313.3
6.6726,23.5861,2010-01-22,0020,317.2
8.3789,33.5409,2010-01-22,0804,347.9
4.1722,26.2651,2010-01-22,0805,322.9
9.3981,18.6081,2010-01-22,0942,322.5
8.9506,11.6313,2010-01-22,0942,328.5
6.7281,21.3533,2010-01-22,0943,312.1
6.0651,16.9779,2010-01-22,0943,318
4.2224,18.316,2010-01-22,0943,318.2
4.6995,30.0033,2010-01-22,1106,320.4
4.1459,27.6858,2010-01-22,1106,325.9
5.9057,31.6482,2010-01-22,1107,342.5
14.0901,-8.2913,2010-01-22,1120,325
10.0321,-10.5894,2010-01-22,1121,340
8.8771,-10.3258,2010-01-22,1121,320.2
3.9403,16.6508,2010-01-22,1245,317.8
4.5083,15.4788,2010-01-22,1245,330.9
4.5155,11.7886,2010-01-22,1245,325.9
5.539,15.4822,2010-01-22,1245,320.2
5.3384,11.3018,2010-01-22,1245,350.6
5.9645,12.6463,2010-01-22,1245,327.6
7.7393,10.5835,2010-01-22,1246,340.7
8.1964,9.8662,2010-01-22,1246,329.4
6.0596,6.5454,2010-01-22,1246,323.7
8.4291,19.3327,2010-01-22,1246,322.9
8.5666,10.0712,2010-01-22,1246,331.1
10.6124,19.6272,2010-01-22,1246,331.4
9.9839,6.185,2010-01-22,1247,330.7
9.8206,-11.4029,2010-01-22,1425,317.4
10.8576,-9.7685,2010-01-22,1425,333.2
9.0717,-9.776,2010-01-22,1425,335.1
9.5487,-10.9211,2010-01-22,1425,354.1
3.5924,31.8694,2010-01-22,2028,311.4
6.3309,24.7089,2010-01-22,2029,310
9.0166,10.8273,2010-01-22,2209,303.2
9.1993,8.5108,2010-01-23,0103,301.6
6.2302,24.1606,2010-01-23,0847,319.8
8.9453,23.0867,2010-01-23,0847,319.4
7.8517,23.8976,2010-01-23,0847,326.5
7.1048,23.7663,2010-01-23,0847,323.1
6.3916,25.1344,2010-01-23,0847,322.2
4.6649,30.0055,2010-01-23,0848,337.4
4.122,27.0989,2010-01-23,0848,317.5
11.269,3.1454,2010-01-23,1025,325.2
10.6919,-1.6758,2010-01-23,1025,325.1
9.3719,-0.6431,2010-01-23,1026,327.4
6.6508,1.2849,2010-01-23,1026,320.9
2.9035,29.9053,2010-01-23,1149,316.5
3.7252,29.217,2010-01-23,1149,322.4
4.3128,29.8491,2010-01-23,1149,333.6
4.605,28.7292,2010-01-23,1149,346.5
4.9107,27.6507,2010-01-23,1149,323.4
6.6006,24.6091,2010-01-23,1150,327.4
6.1434,25.8316,2010-01-23,1150,334.6
7.2365,23.6052,2010-01-23,1150,325.5
7.3014,20.9905,2010-01-23,1150,338
7.9469,21.9936,2010-01-23,1150,374.3
6.5177,23.3012,2010-01-23,1150,346.6
6.6896,23.2852,2010-01-23,1150,320.5
8.9302,20.9577,2010-01-23,1151,351.9
8.0832,21.1412,2010-01-23,1151,317.9
13.3712,-12.5006,2010-01-23,1203,318.9
6.4433,-0.1206,2010-01-23,1329,325.4
9.5977,5.1519,2010-01-23,1329,334.2
8.4525,9.9974,2010-01-23,1329,323.4
7.9559,2.1508,2010-01-23,1329,333.4
7.8548,-1.603,2010-01-23,1329,337.5
9.6146,2.2415,2010-01-23,1330,333.9
9.7969,-0.2997,2010-01-23,1330,333.1
10.314,-1.2949,2010-01-23,1330,337.8
11.2769,-4.6517,2010-01-23,1330,327.8
7.3481,23.6277,2010-01-23,2113,309.7
12.1747,-6.7565,2010-01-23,2253,302
6.4731,24.6332,2010-01-24,0008,310.3
-1.4574,29.1957,2010-01-24,0754,365.6
9.0076,21.6088,2010-01-24,0930,322.7
7.7009,23.5988,2010-01-24,0930,317.9
6.8584,24.2652,2010-01-24,0930,345.2
6.7262,20.5432,2010-01-24,0930,354.5
6.1271,17.0785,2010-01-24,0931,316.2
5.6609,39.881,2010-01-24,1054,332.3
13.95,35.4986,2010-01-24,1056,337
13.1159,-11.5311,2010-01-24,1108,346.5
10.0178,-9.1612,2010-01-24,1109,321.4
-5.3139,12.7816,2010-01-24,1230,317.3
5.4251,11.4276,2010-01-24,1233,328.7
4.5987,18.3227,2010-01-24,1233,314.5
5.0283,15.7082,2010-01-24,1233,322.6
6.6456,23.7708,2010-01-24,1233,322.4
6.0533,16.8396,2010-01-24,1233,328.8
7.021,19.6408,2010-01-24,1233,322.1
7.6264,20.8783,2010-01-24,1233,333.8
7.7831,16.6697,2010-01-24,1233,331.8
8.7299,19.5055,2010-01-24,1234,342.6
10.0342,6.288,2010-01-24,1234,323.4
10.1742,16.7157,2010-01-24,1234,360.9
10.6792,-11.0154,2010-01-24,1413,331
9.643,-9.8965,2010-01-24,1413,331.1
11.2063,-7.7567,2010-01-24,1413,335.2
10.1832,-11.5739,2010-01-24,1413,323.9
12.2226,-12.6636,2010-01-24,1414,327
6.8557,31.2221,2010-01-24,2017,313.5
11.9803,36.1259,2010-01-24,2018,304.6
12.1611,-9.5791,2010-01-25,0228,310.6
8.7433,29.6524,2010-01-25,0834,324.9
7.6524,23.57,2010-01-25,0835,355.9
6.2416,26.6491,2010-01-25,0835,330.2
5.0641,27.8572,2010-01-25,0835,320.9
3.318,32.3799,2010-01-25,0836,342.5
10.6319,5.303,2010-01-25,1013,334.8
5.4538,6.701,2010-01-25,1014,320
2.6117,28.4957,2010-01-25,1136,313.6
5.3981,31.0793,2010-01-25,1137,334.6
3.9986,31.0644,2010-01-25,1137,328.7
4.6105,29.3438,2010-01-25,1137,351
4.964,29.3683,2010-01-25,1137,327.6
6.8042,21.8895,2010-01-25,1138,323.4
6.2631,24.5843,2010-01-25,1138,327.1
6.815,25.1326,2010-01-25,1138,320.6
7.6362,20.4379,2010-01-25,1138,323.8
6.9759,23.8317,2010-01-25,1138,334.5
5.5825,7.7329,2010-01-25,1316,318.1
7.5288,5.3493,2010-01-25,1317,320.2
7.5172,-1.1144,2010-01-25,1317,327
9.1091,2.7532,2010-01-25,1317,325.6
10.2561,3.682,2010-01-25,1317,331.7
11.6708,3.5319,2010-01-25,1318,345.8
6.8564,23.6321,2010-01-25,2100,301.2
8.5512,29.4573,2010-01-25,2355,332.6
6.6692,23.8278,2010-01-25,2356,318.2
10.4451,21.3444,2010-01-26,0917,345.5
9.5459,16.7808,2010-01-26,0918,318.8
8.0669,20.3151,2010-01-26,0918,366.3
7.7274,19.2569,2010-01-26,0918,323.6
6.7089,19.2878,2010-01-26,0918,322
7.1054,19.2236,2010-01-26,0918,319.4
10.141,37.6411,2010-01-26,1043,333.4
8.4862,-1.0808,2010-01-26,1056,323.3
-5.6649,18.0983,2010-01-26,1218,308.5
4.6026,17.6212,2010-01-26,1220,326.2
4.7209,20.7785,2010-01-26,1220,318.6
5.8403,19.7173,2010-01-26,1221,327.2
6.0566,18.9725,2010-01-26,1221,323
6.1521,15.032,2010-01-26,1221,323.2
6.9767,18.902,2010-01-26,1221,321.6
7.3727,18.97,2010-01-26,1221,348.1
7.3761,16.1783,2010-01-26,1221,330.9
8.5417,16.8454,2010-01-26,1221,340.3
7.9402,17.146,2010-01-26,1221,325.8
7.8972,16.349,2010-01-26,1221,331.5
9.1852,16.1468,2010-01-26,1222,340
5.6831,-4.4927,2010-01-26,1359,320.3
8.3866,-6.0693,2010-01-26,1400,343.1
10.2429,-3.6146,2010-01-26,1401,328.6
10.9226,-7.7822,2010-01-26,1401,355.1
13.0084,-10.7628,2010-01-26,1402,328.1
3.7117,27.8214,2010-01-26,2004,318.9
8.336,12.8315,2010-01-26,2144,302.8
13.9757,-11.6908,2010-01-27,0216,313.7
8.6026,26.2775,2010-01-27,0822,321
5.8526,26.903,2010-01-27,0823,311.9
4.122,32.3226,2010-01-27,0823,333.9
3.9269,28.8185,2010-01-27,0823,327.8
2.3151,33.513,2010-01-27,0824,326.7
11.0209,2.1003,2010-01-27,1001,321.1
-20.0556,34.6207,2010-01-27,1118,326.9
2.8121,32.8471,2010-01-27,1124,341.1
2.863,28.2009,2010-01-27,1124,312.8
3.8628,30.9427,2010-01-27,1124,325.4
3.8998,26.6317,2010-01-27,1125,330.8
4.0435,30.3273,2010-01-27,1125,334.7
4.0106,25.381,2010-01-27,1125,332.5
4.821,30.1163,2010-01-27,1125,336
4.7835,26.4925,2010-01-27,1125,321.5
6.2891,27.1527,2010-01-27,1125,332.7
8.3284,26.9574,2010-01-27,1126,345.1
13.3496,-11.6036,2010-01-27,1138,323.2
4.947,10.6816,2010-01-27,1303,314.3
8.2057,8.2019,2010-01-27,1304,333.8
9.6294,4.4385,2010-01-27,1305,334.1
10.2768,2.1136,2010-01-27,1305,334.2
9.9446,-10.5773,2010-01-27,1444,319.3
3.8968,26.63,2010-01-27,2047,305.3
7.8981,20.489,2010-01-27,2048,303.9
6.7152,26.8845,2010-01-27,2343,311.9
6.5025,36.8044,2010-01-28,0727,313.6
8.015,21.4279,2010-01-28,0905,331.1
8.1956,24.0575,2010-01-28,0905,323.2
7.1221,23.3432,2010-01-28,0906,329
5.3421,23.9751,2010-01-28,0906,317
4.0974,25.8316,2010-01-28,0906,314.8
8.0038,13.2615,2010-01-28,0906,320.5
7.5762,21.0255,2010-01-28,0906,320.6
8.9627,0.1692,2010-01-28,1044,350.1
3.6033,28.9455,2010-01-28,1207,325.8
3.9509,27.7586,2010-01-28,1207,334.3
2.2768,21.9254,2010-01-28,1207,314.8
3.9271,22.458,2010-01-28,1208,319.8
6.9808,29.9752,2010-01-28,1208,333
5.9225,18.776,2010-01-28,1208,327.6
6.8073,22.2006,2010-01-28,1208,331
5.0052,28.1149,2010-01-28,1208,324.4
4.5964,21.7315,2010-01-28,1208,324.7
6.103,27.262,2010-01-28,1208,333.5
7.5721,17.9151,2010-01-28,1209,343
8.1951,19.6219,2010-01-28,1209,324.5
6.9956,21.0622,2010-01-28,1209,326.5
7.512,22.7091,2010-01-28,1209,350.2
7.6851,21.6403,2010-01-28,1209,328.7
8.4393,24.1272,2010-01-28,1209,340.4
7.9387,14.0485,2010-01-28,1209,318.9
9.9048,17.7025,2010-01-28,1209,347.6
7.881,-2.2754,2010-01-28,1348,328.3
3.4803,32.5996,2010-01-28,1952,304.3
29.7475,6.7411,2010-01-28,2138,309.3
10.2188,34.4964,2010-01-29,0809,333.8
6.5542,30.6091,2010-01-29,0810,341.1
3.8574,29.5397,2010-01-29,0811,329
2.2736,31.7717,2010-01-29,0812,344.2
8.1894,18.049,2010-01-29,0948,341.8
1.1845,33.5626,2010-01-29,1111,336.6
2.6667,30.3822,2010-01-29,1112,333.1
4.2059,29.8049,2010-01-29,1112,359.8
4.1045,25.4617,2010-01-29,1113,331.4
7.1465,34.4938,2010-01-29,1113,356.3
8.6619,29.4916,2010-01-29,1114,338.5
13.7684,-9.5897,2010-01-29,1126,325.9
8.869,-12.3607,2010-01-29,1127,322.4
4.2681,10.9681,2010-01-29,1251,316.5
7.8821,19.3495,2010-01-29,1252,324.7
8.935,4.1351,2010-01-29,1253,334.7
8.6293,-8.6759,2010-01-29,1431,327.9
9.7703,-10.6268,2010-01-29,1431,335.8
12.6836,-13.2849,2010-01-29,1432,328.3
5.6683,30.3214,2010-01-29,2035,308.3
7.675,22.8338,2010-01-29,2036,310.6
9.5659,36.1596,2010-01-29,2330,301.5
29.2378,19.7036,2010-01-30,0103,308
9.4313,30.4758,2010-01-30,0853,372.1
8.0065,30.0271,2010-01-30,0853,353.7
6.3199,31.5395,2010-01-30,0853,331.2
5.7101,26.9531,2010-01-30,0854,350.5
4.6394,26.7211,2010-01-30,0854,343.6
3.0438,29.1963,2010-01-30,0854,338.6
11.6306,-1.582,2010-01-30,1031,327.1
8.0637,-1.6287,2010-01-30,1032,359.6
9.2272,4.6093,2010-01-30,1032,319.9
8.405,2.7576,2010-01-30,1032,318.4
-9.9189,27.2286,2010-01-30,1152,326.4
0.9338,30.4411,2010-01-30,1154,328
3.4577,28.8948,2010-01-30,1155,337.1
3.273,20.9669,2010-01-30,1155,333.9
4.7175,20.6414,2010-01-30,1156,318.8
6.8137,30.6096,2010-01-30,1156,338.8
7.243,29.364,2010-01-30,1156,345.2
7.5717,27.4345,2010-01-30,1156,336.5
7.59,21.8661,2010-01-30,1156,323.2
5.204,26.4533,2010-01-30,1156,327.3
8.3524,20.5544,2010-01-30,1157,326.9
10.1896,22.9978,2010-01-30,1157,353
6.4051,0.6656,2010-01-30,1335,322.8
6.7009,1.8458,2010-01-30,1335,331
8.0282,-0.0306,2010-01-30,1335,338.4
8.3783,1.5655,2010-01-30,1335,352.2
6.9615,-0.3445,2010-01-30,1335,333.9
7.2149,-0.3078,2010-01-30,1335,329.9
7.4575,-0.0892,2010-01-30,1335,365.2
7.2434,-1.8995,2010-01-30,1335,335.2
8.0551,2.8717,2010-01-30,1335,327.6
8.2051,2.6183,2010-01-30,1335,340
8.154,-1.0171,2010-01-30,1335,335.3
9.0808,0.0018,2010-01-30,1336,340.6
9.8124,4.4623,2010-01-30,1336,335.8
10.3411,5.5628,2010-01-30,1336,327.9
9.2981,-4.6958,2010-01-30,1336,330
10.1688,-2.2388,2010-01-30,1336,338.5
10.1747,-6.1364,2010-01-30,1336,326.2
11.122,-6.6187,2010-01-30,1336,332
5.6893,24.1793,2010-01-30,2118,306.6
9.4046,-10.3645,2010-01-30,2259,315.1
35.8162,-0.2604,2010-01-31,0145,313.7
8.3628,31.6553,2010-01-31,0758,346.1
1.7129,32.3014,2010-01-31,0759,328.6
6.3791,23.3945,2010-01-31,0936,348.4
7.5655,17.7858,2010-01-31,0936,324.5
0.1828,42.6794,2010-01-31,1059,328.7
2.2141,31.8675,2010-01-31,1100,332.8
8.5298,34.1795,2010-01-31,1101,347.4
13.076,36.8292,2010-01-31,1102,332.4
10.9302,-8.195,2010-01-31,1114,328
9.8286,-9.6969,2010-01-31,1115,324.5
7.2081,-2.227,2010-01-31,1115,314.7
2.4432,19.2146,2010-01-31,1238,311.1
6.291,23.6573,2010-01-31,1239,322.9
6.1673,14.2348,2010-01-31,1239,321.9
5.8439,5.8117,2010-01-31,1239,313
9.6108,15.2635,2010-01-31,1240,355
7.5151,14.794,2010-01-31,1240,352.6
10.5486,5.7551,2010-01-31,1241,329.2
7.5355,-5.3276,2010-01-31,1418,328.1
9.1942,-7.9623,2010-01-31,1419,338.5
9.1251,-10.6433,2010-01-31,1419,344.8
8.6312,-5.6228,2010-01-31,1419,325
8.8027,-4.6165,2010-01-31,1419,342.1
8.9581,-6.1069,2010-01-31,1419,330.1
2.5173,30.1183,2010-01-31,2022,301.6
7.1174,28.6328,2010-01-31,2023,317.9
8.7216,0.2523,2010-01-31,2203,308.8
5.8788,32.2595,2010-01-31,2319,351.7
10.958,31.3394,2010-02-01,0840,332.3
8.2956,26.9532,2010-02-01,0841,328.6
5.7579,31.0485,2010-02-01,0841,326.1
3.6047,32.6335,2010-02-01,0842,367.4
2.5372,31.4045,2010-02-01,0842,338.1
9.9942,6.0443,2010-02-01,1019,332.8
11.7181,5.9992,2010-02-01,1019,322.7
8.662,-0.0912,2010-02-01,1020,353.8
-4.9683,23.8657,2010-02-01,1141,313.7
1.2773,31.5117,2010-02-01,1142,330.4
2.7829,32.5354,2010-02-01,1143,339.4
3.3725,31.4585,2010-02-01,1143,372.4
4.0039,26.7439,2010-02-01,1143,332.8
5.9735,33.41,2010-02-01,1143,388.6
8.4324,21.5029,2010-02-01,1144,322.9
7.3381,28.3023,2010-02-01,1144,337.5
9.1557,22.6126,2010-02-01,1145,341.6
7.0231,-1.0191,2010-02-01,1323,335.8
7.8949,0.8201,2010-02-01,1323,333
8.0917,-1.5712,2010-02-01,1323,384.6
9.5789,5.7032,2010-02-01,1323,336.7
10.4844,6.9045,2010-02-01,1323,335.9
9.9467,2.5198,2010-02-01,1324,333.7
9.5497,-5.1588,2010-02-01,1324,324
12.2952,-3.4407,2010-02-01,1324,335.8
9.324,-8.5859,2010-02-01,2246,301.7
2.0115,31.6056,2010-02-02,0003,305.5
10.1373,22.0642,2010-02-02,0923,322.4
7.8006,20.9941,2010-02-02,0924,314.3
5.637,22.1221,2010-02-02,0924,310.9
6.4102,36.3159,2010-02-02,1048,328.3
8.8289,36.2695,2010-02-02,1049,325.2
11.2044,-9.213,2010-02-02,1102,332.7
7.2977,-0.283,2010-02-02,1103,336.4
8.8486,-10.1853,2010-02-02,1103,320.7
2.7037,19.7549,2010-02-02,1226,312.7
5.301,17.5843,2010-02-02,1227,324.2
5.887,15.9511,2010-02-02,1227,322.9
6.8211,19.4656,2010-02-02,1227,323
6.1412,11.1921,2010-02-02,1227,320.2
7.5964,15.4241,2010-02-02,1227,334.4
8.5152,16.1108,2010-02-02,1227,334.3
9.3537,11.1692,2010-02-02,1228,329.7
7.9078,9.8953,2010-02-02,1228,322.7
7.5793,-6.3055,2010-02-02,1406,322.1
7.1865,-0.6311,2010-02-02,1406,317.8
8.2186,-3.9848,2010-02-02,1406,330.8
8.2545,-8.2369,2010-02-02,1406,323.4
8.5781,-9.0041,2010-02-02,1406,327
11.0427,-3.7294,2010-02-02,1407,334.7
11.6759,-10.6884,2010-02-02,1407,334.5
8.809,-12.3376,2010-02-02,1407,335
9.6475,-8.7325,2010-02-02,1407,326
13.4591,-9.89,2010-02-02,1408,331.7
